date;entity;sector;MDSBIsc;MDSBNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPBNsc;NRABNsc;RUSBIsc;RUSBNsc;AKMBNSc
735235;Банк Жилфинанс;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735235;Русстройбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Транспортный КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Банк ИПБ;Банки;NaN;NaN;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Банк Зенит;Банки;12;NaN;NaN;NaN;13;6;NaN;NaN;9;3;NaN
735235;Мой Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735235;Межтопэнергобанк АКБ;Банки;NaN;NaN;14;6;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;Фондсервисбанк;Банки;16;11;NaN;NaN;NaN;NaN;NaN;4;10;6;NaN
735235;Легион АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735235;БАНК ИТБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;РМБ КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;ИнтрастБанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;2
735235;ЛОКО-Банк КБ;Банки;14;6;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735235;НК Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;ПетербургСоцКомБанк;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;УралКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Алмазэргиэнбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;БАНК УРАЛСИБ;Банки;13;NaN;12;NaN;12;NaN;NaN;NaN;9;3;NaN
735235;Алтайкапиталбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735235;Кубань Кредит КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735235;ЮГ-Инвестбанк АБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Банк Резерв;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;СЭБ Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735235;Экспресс-Волга АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;11;7;NaN
735235;Востсибтранскомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Развитие КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;АК Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;ПримСоцБанк СКБ;Банки;NaN;NaN;NaN;NaN;14;8;NaN;NaN;NaN;NaN;NaN
735235;Траст Капитал Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;NaN;NaN
735235;РБР АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;ИнтехБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
735235;Татфондбанк АИКБ;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Банк Йошкар-Ола;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735235;БАНК СГБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Агропромкредит КБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;НОТА-Банк;Банки;15;8;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;ББР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Приморье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735235;Эксперт Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735235;Мегаполис КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Стройлесбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Оренбург КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735235;Екатеринбург Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;11;8;NaN
735235;Углеметбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735235;Братский АНКБ, ОАО;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Банк БФА;Банки;NaN;NaN;14;6;NaN;NaN;1;NaN;NaN;NaN;NaN
735235;БалтИнвестБанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1
735235;Нефтяной Альянс КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;СБ Банк;Банки;15;8;NaN;NaN;NaN;NaN;1;3;NaN;NaN;NaN
735235;Нордеа Банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735235;Мастер-Капитал АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;БФГ-Кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;NaN;2
735235;Рублев КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735235;Внешпромбанк;Банки;14;7;14;6;NaN;NaN;NaN;3;NaN;NaN;NaN
735235;Промсвязьбанк;Банки;11;NaN;NaN;NaN;12;NaN;NaN;1;9;3;NaN
735235;Гранд Инвест Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Военно-Промбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735235;Росевробанк;Банки;13;4;NaN;NaN;13;5;NaN;3;NaN;NaN;NaN
735235;Москомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Профит Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Интерпромбанк КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735235;Маст-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Эйч-эс-би-си Банк (РР);Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735235;Банк Казани КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Газэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735235;Дагэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;СИАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735235;Банк ЦЕРИХ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Оранжевый КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735235;ФИА-банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;5;NaN;NaN;NaN
735235;Вега-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Союзный КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;ВсероссБРР;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Райффайзенбанк;Банки;9;0;8;0;7;0;NaN;NaN;NaN;NaN;NaN
735235;Первый ЧешскоРоссийКБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Банк Траст;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;10;6;NaN
735235;Данске банк;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735235;Русьуниверсалбанк;Банки;NaN;NaN;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
735235;Хакасский МБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Кредит Европа Банк;Банки;12;3;NaN;NaN;12;4;NaN;NaN;7;NaN;NaN
735235;СовременныйКомерческБанк;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;4;0;NaN
735235;МИА КБ;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Россельхозбанк;Банки;7;NaN;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735235;РФИ Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Ренессанс Кредит КБ;Банки;14;NaN;14;6;14;8;NaN;NaN;NaN;NaN;NaN
735235;Крайинвестбанк;Банки;NaN;NaN;13;5;13;6;NaN;NaN;NaN;NaN;NaN
735235;Москоммерцбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;4;NaN;NaN;NaN
735235;СМП Банк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735235;КРК КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735235;Дил-банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Натиксис Банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;МБА-Москва;Банки;15;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;СМАРТБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;БНП Париба Банк;Банки;NaN;NaN;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Новый Век КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Нацкорпбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Банк НационалСтандарт;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Миллениум Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;12;9;NaN
735235;Сумитомо Мицуи Рус Банк;Банки;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;Банк НФК;Банки;15;9;14;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735235;БРТ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735235;Форус Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735235;Банк БЦК-Москва;Банки;NaN;NaN;NaN;NaN;13;6;2;NaN;NaN;NaN;NaN
735235;МеждСтройБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735235;Первобанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735235;Ермак-Брокер БК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735235;Банк Оф Токио (Евразия);Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN
735235;НКЦ Банк;Банки;NaN;NaN;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN
735143;Внешэкономбанк;Банки;NaN;NaN;7;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
735143;Банк ВТБ;Банки;7;NaN;8;0;8;0;NaN;NaN;NaN;NaN;NaN
735143;Сбербанк России;Банки;6;0;NaN;NaN;8;NaN;NaN;NaN;NaN;NaN;NaN
735143;ЕвразийскийБанкРазвит;Банки;NaN;NaN;8;0;8;NaN;NaN;NaN;NaN;NaN;NaN
735143;Банк ГПБ-Ипотека;Банки;11;2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Александровский Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;Энергомашбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;Морской банк;Банки;14;7;NaN;NaN;NaN;NaN;2;4;NaN;NaN;NaN
735143;Стройкредит КБ;Банки;16;11;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Социнвестбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Финансовый стандарт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;МеталлургКомБанк;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;НовыйПромышлБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN;NaN
735143;Радиотехбанк НКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Ассоциация КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;БИНБАНК Тверь;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Норвик Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Совкомбанк;Банки;14;7;14;7;NaN;NaN;2;NaN;9;3;NaN
735143;Новация АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Енисей АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;Курскпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Липецккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;МПСБ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;Банк Левобережный;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;НОМОС-БАНК-Сибирь;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN
735143;Плюс Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735143;Дальневосточный банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Промсельхозбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;Уралтрансбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735143;Татсоцбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Автоградбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Заречье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;БТА-Казань (ОАО), АКБ;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735143;Анкор Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Энергобанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Камский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Банк Аверс;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Запсибкомбанк;Банки;NaN;NaN;13;5;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;НОМОС-РЕГИОБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;0;NaN;NaN;NaN
735143;Азиатско-ТихоокеанскБанк;Банки;14;7;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Солид Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735143;Банк Снежинский;Банки;NaN;NaN;NaN;NaN;15;NaN;2;NaN;NaN;NaN;NaN
735143;Евразийский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;НИКО-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Русь ОИКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735143;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Экономбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Связь-Банк АКБ;Банки;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735143;Банк Первомайский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Банк Венец;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;СДМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;14;8;NaN;NaN;10;4;NaN
735143;Интеркоммерц КБ;Банки;NaN;NaN;15;9;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;ВУЗ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735143;ИнвестиционныйСоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;Петрокоммерц КБ;Банки;13;5;13;5;NaN;NaN;1;NaN;9;3;NaN
735143;СтарБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;3
735143;Акцепт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;ГЛОБЭКСБАНК;Банки;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735143;МИнБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;М БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10;6;NaN
735143;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735143;БАНК РСБ 24;Банки;15;8;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;3
735143;Московский Кредитный Банк;Банки;13;5;13;4;12;4;NaN;NaN;8;2;NaN
735143;СКБ-Банк;Банки;13;5;NaN;NaN;14;NaN;1;NaN;9;3;NaN
735143;Собинбанк АБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735143;Альфа-Банк;Банки;10;NaN;11;2;9;1;NaN;0;6;0;NaN
735143;Еврофинанс Моснарбанк АКБ;Банки;12;3;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735143;Банк МНХБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Агросоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Башкомснаббанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735143;Банк Возрождение;Банки;12;3;12;3;NaN;NaN;NaN;NaN;9;3;NaN
735143;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Новопокровский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;Челиндбанк АКБ;Банки;NaN;NaN;NaN;NaN;12;4;NaN;NaN;11;8;NaN
735143;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Холмсккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Советский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;МДМ Банк;Банки;11;2;12;3;12;4;NaN;NaN;8;2;NaN
735143;Банк Российский Кредит;Банки;16;11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Россия АБ;Банки;14;6;13;5;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Kazkommerts Int;Банки;14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;СИБНЕФТЕБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Банк Санкт-Петербург;Банки;12;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN
735143;Банк АВБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Кольцо Урала КБ;Банки;NaN;NaN;15;8;NaN;NaN;1;NaN;NaN;NaN;NaN
735143;Темпбанк МАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;Инвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735143;Балтийский Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;МБСПб;Банки;NaN;NaN;14;7;15;12;NaN;NaN;12;9;NaN
735143;Далькомбанк;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735143;ЦентроКредит АКБ;Банки;15;8;15;9;NaN;NaN;NaN;3;NaN;NaN;NaN
735143;ЮниКредит Банк;Банки;NaN;NaN;8;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735143;ГУТА-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Урал ФД АКБ;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Банк ГПБ;Банки;9;0;9;0;NaN;NaN;0;NaN;7;1;NaN
735143;ХКФ Банк;Банки;12;3;NaN;NaN;12;NaN;NaN;NaN;NaN;NaN;NaN
735143;Кредит-Москва АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Волго-Камский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;ВОКБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;УБРиР;Банки;NaN;NaN;14;6;NaN;NaN;NaN;3;NaN;NaN;NaN
735143;Региональный кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;КЕДР КБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Восточный Экспресс КБ;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
735143;Банк Вологжанин;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Эллипс КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Саровбизнесбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
735143;НБД-Банк;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;10;6;NaN
735143;Иваново КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Элита банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735143;Хлынов КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Русфинанс Банк;Банки;10;1;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735143;Русский земельный банк, АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;Форштадт АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;ЛЕНОБЛБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735143;ХМБ Открытие;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;8;2;NaN
735143;Еврокоммерц КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735143;КС-Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Спурт АКБ;Банки;NaN;NaN;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
735143;Ак Барс АКБ;Банки;13;5;NaN;NaN;12;4;NaN;NaN;8;2;NaN
735143;Акибанк;Банки;15;8;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;БыстроБанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735143;РосДорБанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;РИАБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;3
735143;АйМаниБанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;БКС Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735143;Русский Ипотечный Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735143;АФ Банк, ОАО;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Интерактивный Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735143;Ланта-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735143;Альба-Альянс КБ;Банки;15;8;14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735143;Первый РеспубликанБанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735143;Пересвет АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
